3863610227,141.0,46.0
3863616352,180.0,6.0
3863624365,15.0,0.0
3863869819,146.0,39.0
3864160493,299.0,5.0
3864169730,4.0,0.0
3864172721,1.0,0.0
3864347111,4.0,0.0
3864501161,2.0,0.0
3864519762,3.0,0.0
3864568838,35.0,4.0
3864575201,7.0,0.0
3864701312,2.0,0.0
3865179969,9.0,0.0
3865209247,2.0,0.0
3865391975,24.0,0.0
3865441576,2.0,0.0
3865457964,4.0,0.0
3865549440,2254.0,31.0
3865681931,3.0,0.0
3866244801,2.0,0.0
3866388732,11.0,1.0
3866756779,3.0,0.0
3866844290,103.0,22.0
3867234681,2.0,0.0
3867550643,2.0,0.0
3867562444,13.0,0.0
3867568566,5.0,0.0
3867581937,1.0,0.0
3867756254,2490.0,27.0
3867762229,3.0,0.0
3867763161,2.0,0.0
3868004859,2.0,0.0
3868035218,10.0,2.0
3868384601,2.0,0.0
3868417076,48.0,11.0
3868434254,6.0,0.0
3868450640,4.0,0.0
3868493438,2.0,0.0
3869413340,57.0,14.0
3869490625,18.0,3.0
3869748264,11.0,0.0
3869757186,4.0,0.0
3869776919,11.0,0.0
3870352558,4.0,1.0
3870363142,96.0,32.0
3870389946,5.0,0.0
3870701883,7.0,1.0
3870707329,4.0,1.0
3870709286,1.0,0.0
3871131511,4.0,0.0
3871144579,6.0,0.0
3871530154,297.0,15.0
3871631334,22.0,8.0
3871636939,3.0,1.0
3872015321,61.0,15.0
3872034277,2.0,0.0
3872255483,5.0,1.0
3872290694,3.0,0.0
3872781436,5.0,0.0
3872787865,102.0,0.0
3872794626,11.0,1.0
3873176840,2.0,0.0
3873178671,9.0,0.0
3873183002,1.0,0.0
3873209956,5.0,0.0
3873486781,13.0,0.0
3873789262,7.0,0.0
3873909733,2.0,0.0
3874052166,1.0,0.0
3874150857,7.0,0.0
3874366322,3.0,0.0
3874702220,5.0,1.0
3874965536,53.0,5.0
3875041552,3.0,0.0
3875066415,34.0,0.0
3875199851,300.0,47.0
3875471829,3.0,0.0
3875677847,5.0,1.0
3875731325,1.0,0.0
3875732985,3.0,0.0
3875735534,27.0,0.0
3875765946,3.0,0.0
3876264575,8.0,2.0
3876429995,3.0,1.0
3876457494,70.0,24.0
3876469865,218.0,49.0
3876572082,6.0,0.0
3876925520,2.0,0.0
3876991427,20.0,1.0
3877345234,3.0,0.0
3877509537,4.0,0.0
3878072014,3.0,0.0
3878193413,5.0,0.0
3878233948,8.0,0.0
3878310231,1.0,0.0
3878329666,3.0,0.0
3878345482,0.0,0.0
3878348967,4.0,0.0
3878383329,14.0,4.0
3878803731,6.0,0.0
3878814926,3.0,0.0
3878886873,11.0,0.0
3879228554,6.0,0.0
3879240957,91.0,19.0
3879283271,157.0,51.0
3880063171,1.0,0.0
3880088143,71.0,5.0
3880108413,6.0,0.0
3880115287,5.0,0.0
3880134115,9.0,0.0
3880157614,25.0,8.0
3880169314,14.0,1.0
3880176089,3.0,0.0
3880180438,2.0,0.0
